time,flux
244.7978767,1.00012445
244.81831,1.000236501
244.8387433,0.999988914
244.8591766,1.000073549
244.8796098,0.999956371
244.9000431,1.000026225
244.9204765,0.999982477
244.9409097,0.999991537
244.961343,1.000012755
244.9817761,1.000063297
245.0022095,1.000043152
245.0226428,0.99996114
245.0430761,1.000116581
245.0635094,0.999956491
245.0839426,0.999993921
245.1043759,0.999847122
245.1248091,1.000044582
245.1452425,0.999989033
245.1656758,1.000127428
245.1861089,0.999999285
245.2065423,0.999974133
245.2269756,1.000020741
245.2474088,0.999955418
245.2678421,1.000027059
245.2882754,1.000137202
245.3087086,0.999918108
245.3291419,1.000052807
245.3495753,0.999933307
245.3700085,1.000009417
245.3904417,0.999865779
245.410875,1.000123016
245.4313084,1.000032065
245.4517415,1.00008666
245.4721748,0.999926274
245.4926082,1.000008463
245.5130414,0.999985934
245.5334746,1.000087494
245.5539079,0.999972822
245.5743412,0.999963405
245.5947745,1.000030158
245.6152077,0.999936763
245.635641,1.000130646
245.6560743,0.999924127
245.6765076,0.999846348
245.6969409,0.999933187
245.7173741,0.999969126
245.7378074,0.99999702
245.7582405,1.000108952
245.7786739,0.999933842
245.7991072,1.000051616
245.8195405,0.999913696
245.8399737,0.999918881
245.860407,0.99995363
245.8808403,1.000111336
245.9012734,0.999940994
245.9217068,1.000063655
245.9625732,1.000046966
245.9830066,0.999937418
246.0034399,1.000127906
246.0238731,0.999956013
246.0443063,1.000063536
246.0647397,0.99990845
246.0851729,1.000139947
246.1056061,1.000042318
246.1260394,0.999974728
246.1464728,1.000014901
246.1669059,1.000048159
246.2077725,0.999933006
246.2282057,1.000047206
246.2486389,0.99989027
246.2690722,0.999923946
246.2895055,1.000032901
246.3099387,0.999894382
246.3303719,1.000132322
246.3508053,1.000051379
246.3712385,1.000071406
246.3916717,1.000057876
246.4121051,0.99992001
246.4325384,0.999899446
246.4529715,1.000061989
246.4734048,1.000149967
246.4938381,1.000010193
246.5142713,0.999940335
246.5347046,0.999945819
246.5551379,0.999978602
246.5755711,0.999961316
246.5960044,1.000148299
246.6164376,0.99999845
246.6368709,1.000159386
246.6573041,1.000019431
246.6777374,0.99999845
246.6981708,1.000052274
246.7186039,0.999876974
246.7390372,0.999878941
246.7594703,1.000070335
246.7799037,1.000011265
246.8003369,0.999949693
246.8207701,1.000031114
246.8412035,1.000119867
246.8616367,0.999955713
246.88207,0.999912618
246.9025031,1.000003338
246.9229365,0.999886451
246.9433697,0.999905704
246.9638029,0.999828634
246.9842363,1.000032604
247.0046695,0.999952137
247.0251027,1.000007987
247.0455359,0.999863086
247.0659693,0.999945402
247.0864024,1.00006646
247.1068357,1.000073374
247.127269,0.999874412
247.1477023,0.999852359
247.1681354,0.999906659
247.1885687,1.000080108
247.2090021,0.999958217
247.2294352,0.999996543
247.2498685,1.000076174
247.2703018,0.99981934
247.290735,1.000042319
247.3111682,0.999943496
247.3316015,1.000020265
247.3520347,1.000212189
247.372468,1.000009417
247.3929012,1.000000119
247.4133345,1.000132439
247.4337677,1.000065087
247.454201,0.99998951
247.4746341,1.00004816
247.4950675,0.999982059
247.5155007,1.000112889
247.5359339,0.999954582
247.5563672,1.000074385
247.5768005,0.999964536
247.5972336,1.000162598
247.6176669,1.000133154
247.6381001,1.000049113
247.6585334,1.000128386
247.6789666,0.99991286
247.7198331,1.000051974
247.7402663,1.000002742
247.7606995,1.000114915
247.7811328,0.999886218
247.8424326,1.000140544
247.8628658,0.999884608
247.8832991,0.999921324
247.9037322,0.999939205
247.9241655,0.999928595
247.9445988,0.999916138
247.9650319,1.000151511
247.9854653,0.999968887
248.0058985,1.00002408
248.0263317,1.000094531
248.046765,1.000110148
248.0671982,0.999933303
248.0876314,0.999965609
248.1080646,0.999918998
248.128498,1.00014889
248.1489311,1.000067949
248.1693643,0.999996424
248.1897977,0.99993974
248.2102309,1.00006628
248.2510973,0.999856593
248.2715306,0.99984634
248.2919638,0.999882699
248.312397,1.000073432
248.3328304,0.999958158
248.3532635,1.000013947
248.3736967,0.999906898
248.39413,0.999947488
248.4145632,0.999871731
248.4349965,0.999948919
248.4554297,0.999867201
248.4758629,0.99992019
248.4962962,0.999892771
248.5167294,1.000139117
248.5371625,0.999941528
248.5575959,0.999971986
248.5780291,1.000162125
248.5984622,1.000095844
248.6188956,0.999963999
248.6393288,1.000112295
248.659762,0.999989569
248.6801952,0.999884189
248.7006285,0.999969363
248.7210617,0.999952019
248.7414949,1.00009024
248.7619282,1.000054239
248.7823614,1.000123737
248.8027946,1.000017285
248.8232278,0.999953509
248.8436611,1.000000596
248.8640943,0.999907853
248.8845275,0.999958099
248.9049608,1.000014662
248.925394,0.999892237
248.9458272,0.999975145
248.9662604,1.000024914
248.9866938,1.000168678
249.0071269,1.00010824
249.0275601,1.000101922
249.0479933,1.000078319
249.0684266,1.000130174
249.0888598,0.999967874
249.1092929,0.999887231
249.1297263,0.999996543
249.1501595,1.000047563
249.1705926,1.000102279
249.1910259,1.000146505
249.2114591,0.999978781
249.2318923,0.99999392
249.2523255,0.999806826
249.2727589,1.00002396
249.293192,0.999992967
249.3136252,0.999899747
249.3340585,0.999882581
249.3544917,1.000089048
249.3749249,1.000003934
249.3953581,0.999920131
249.4157913,1.000173089
249.4362246,0.99993682
249.4566578,1.000087499
249.477091,0.999849559
249.4975242,1.00009644
249.5179575,0.99996829
249.5383906,1.00001663
249.5588239,1.00017643
249.5792571,1.000134647
249.5996902,0.99999541
249.6201236,0.999899208
249.6405568,1.000071049
249.6609899,0.99991542
249.6814231,1.000002682
249.7018565,0.999956667
249.7222897,0.999929547
249.7427228,0.999925195
249.7631561,0.999873755
249.7835893,0.999997437
249.8040225,0.999952554
249.8244557,1.000018239
249.844889,1.000047506
249.8653221,0.999932824
249.8857553,1.000029922
249.9061887,0.999982595
249.9266218,1.000100376
249.947055,1.000014484
249.9674882,1.00002867
249.9879214,0.999815162
250.0083546,1.000014365
250.0287879,0.999959289
250.0492212,1.000077428
250.0696543,0.999992668
250.0900875,1.000067593
250.1105208,0.999903737
250.1309539,0.999835608
250.1513872,0.999944984
250.1718203,1.000196578
250.1922536,0.999992788
250.2126868,0.999959409
250.23312,1.000080228
250.2535532,0.999975383
250.2739865,0.999930561
250.2944197,0.999811947
250.3148528,1.000142157
250.3352861,0.999898732
250.3557193,1.000168204
250.3761524,1.000032306
250.3965857,1.000033855
250.4170189,1.000004888
250.4374521,0.999890924
250.4578853,0.999938131
250.4783186,1.000161765
250.4987517,1.000035166
250.5191849,0.999819222
250.5396181,0.999702637
250.5600513,0.999941708
250.5804845,1.000115512
250.6009176,0.99998653
250.621351,0.99997288
250.6417842,0.999962092
250.6622174,1.000024557
250.7030838,1.000041245
250.723517,1.000046252
250.7439501,1.000126358
250.7643834,0.999977589
250.7848166,0.999909702
250.8052497,0.999999046
250.825683,1.000012159
250.8461162,1.000074981
250.8665493,1.000091431
250.8869826,0.999996662
250.9074159,0.999889198
250.927849,1.000074504
250.9482822,1.000074981
250.9687155,0.999962331
250.9891486,1.000070451
251.0095818,1.000018
251.030015,1.000005841
251.0504482,0.999965728
251.0708814,0.999958397
251.0913146,1.000129697
251.1117479,1.00006616
251.132181,1.000038146
251.1526142,0.999904753
251.1730473,0.999969542
251.1934806,1.000074505
251.2139138,0.999946356
251.234347,0.99996084
251.2547802,0.999932767
251.2752134,0.99993676
251.2956466,0.999952615
251.3160797,1.000092744
251.336513,1.000094294
251.3569462,1.000037015
251.3773793,1.000097871
251.3978126,0.999997437
251.4182458,0.999950468
251.4386789,0.999957382
251.4591121,1.000083566
251.4795454,0.999868988
251.4999785,1.000006139
251.5204117,0.999923526
251.540845,1.000033141
251.5612782,0.999879776
251.5817113,0.999929844
251.6021445,1.000079336
251.6225778,0.999854859
251.6430109,1.000057818
251.6634441,0.999972998
251.6838774,1.000183766
251.7043105,0.999995291
251.7247437,0.99993181
251.7451769,1.000075283
251.7656101,0.999908027
251.7860433,0.999989211
251.8064765,0.999912736
251.8269098,1.000014008
251.8473429,1.000120823
251.8677761,0.999989628
251.8882092,0.999974727
251.9086425,0.999933657
251.9290756,0.999853605
251.9495087,1.000002086
251.969942,0.99996352
251.9903752,1.000020565
252.0108083,1.000003696
252.0312415,1.000157244
252.0516747,0.999988317
252.072108,0.999983191
252.0925411,1.00006378
252.1129744,1.000066164
252.1334075,0.999990463
252.1538407,1.000050786
252.1742737,1.000081424
252.194707,1.000016034
252.2151402,0.999792924
252.2355734,1.000063422
252.2560066,0.999960838
252.2764398,1.000010014
252.296873,1.000046315
252.3173061,1.000022234
252.3377394,0.999934432
252.3581726,1.000008345
252.3786056,1.000135605
252.3990389,1.000002503
252.4194721,1.00012118
252.4399052,0.999877926
252.4603384,0.999868091
252.4807717,0.999980151
252.5012048,0.99996966
252.5216379,0.99996221
252.5420712,0.999949394
252.5625044,0.999926804
252.5829375,1.000012756
252.6033707,1.000170355
252.623804,0.999971985
252.6442371,0.999971985
252.6646702,0.999914405
252.6851035,1.000044705
252.7055366,0.999940811
252.7259698,1.000070395
252.746403,0.999984204
252.7668362,0.999991
252.7872693,0.999907075
252.8077025,1.000023842
252.8281357,0.999949454
252.8485689,1.000012756
252.8690021,1.000138703
252.8894352,0.999961912
252.9098684,1.000024498
252.9303016,1.00010127
252.9507347,0.999953508
252.971168,0.999963879
252.9916012,1.000060977
253.0120342,1.000086727
253.0324674,0.999804611
253.0529007,0.999938904
253.0733339,0.999989748
253.093767,0.999886331
253.1142002,1.000005305
253.1346334,1.000185077
253.1550665,1.000254338
253.1754997,1.000157896
253.1959329,0.999981641
253.216366,0.999968468
253.2367992,1.000206177
253.2572325,1.000002027
253.2776656,0.999981284
253.2980987,0.999992609
253.3185319,1.000053407
253.3389652,1.000064852
253.3593983,0.999835904
253.3798314,0.999891874
253.4002647,0.999889013
253.4206978,0.999999046
253.441131,0.999895569
253.461564,1.000127617
253.4819973,0.999953447
253.5024305,1.00001824
253.5228636,0.999920127
253.5432968,0.999882873
253.56373,1.000133459
253.5841631,0.999903974
253.6045963,1.000010312
253.6250295,1.000078264
253.6454626,1.000079992
253.686329,1.000046612
253.7067621,1.000048102
253.7271953,1.000083151
253.7476284,0.999912021
253.7680616,0.999870357
253.7884948,0.999956607
253.808928,0.999909161
253.8293611,0.999942659
253.8497943,1.00018436
253.8702275,0.999948501
253.8906605,0.999800561
253.9110938,0.999964416
253.931527,1.000011325
253.9519601,0.999932468
253.9723933,0.999968767
253.9928265,0.99996078
254.0132596,0.999970377
254.0336927,0.999912024
254.054126,1.000181077
254.0745592,0.999980152
254.0949922,0.999899925
254.1154255,1.000113605
254.1358587,1.000118135
254.1562917,0.999883951
254.1767249,0.999949277
254.1971582,0.99984503
254.2175912,0.999901773
254.2380244,0.999974371
254.2584577,1.000070213
254.2788907,0.999990106
254.2993239,1.000056742
254.319757,0.999901835
254.3401902,1.000030397
254.3606234,1.000007152
254.3810565,1.000117894
254.4014898,0.999989748
254.4219229,1.000187867
254.442356,1.000021934
254.4627891,1.000010848
254.4832224,1.000139351
254.5036555,0.999939563
254.5240886,1.000078079
254.5445218,1.000208013
254.564955,1.000141973
254.5853882,1.000072715
254.6058212,0.999982477
254.6262545,1.000043152
254.6466876,1.000221364
254.6671207,0.999974728
254.687554,0.999998212
254.7079871,0.999951185
254.7284202,0.99993402
254.7488533,1.000096437
254.7692866,1.000098822
254.7897197,0.999950112
254.8101528,0.999856536
254.8305861,0.999971093
254.8510191,0.999962569
254.8714523,0.999946595
254.8918854,1.000035285
254.9123187,1.000001669
254.9327518,0.999991059
254.9531849,0.999947787
254.9736181,0.999882819
254.9940512,0.999883653
255.0144843,0.999921263
255.0349175,0.999907733
255.0553507,1.00004363
255.0757838,1.000036716
255.0962169,1.000001431
255.1166502,1.000106692
255.1370833,0.999896764
255.1575164,0.999822079
255.1779496,1.000060797
255.1983828,1.000042379
255.2188158,1.000237647
255.239249,0.999903797
255.2596822,1.000159922
255.2801153,1.000020922
255.3005484,0.999800439
255.3209817,0.999812538
255.3414147,1.000007987
255.3618479,1.000085118
255.382281,1.000114505
256.3426388,1.000035229
256.3630718,1.000097819
256.383505,0.999925428
256.4039382,0.999738135
256.4243712,1.000063782
256.4448044,0.999791783
256.4652376,0.999988078
256.4856707,1.000241779
256.5061038,1.000107
256.5265369,1.000004232
256.5469701,1.000033501
256.5674032,1.000031296
256.5878362,0.999995827
256.6082695,1.000077077
256.6287026,1.000068433
256.6695688,1.000097225
256.690002,0.9998682
256.7104351,0.999954636
256.7308682,0.999944681
256.7513014,1.00008131
256.7717346,0.99999082
256.7921676,0.999789929
256.8126007,0.999951119
256.833034,0.999919405
256.853467,0.999845248
256.8739001,1.000085066
256.8943334,0.999946707
256.9147665,1.000022831
256.9351995,0.999958749
256.9556327,1.000036006
256.9760659,1.000000179
256.9964989,1.000058777
257.0169321,1.000034217
257.0373653,1.00003994
257.0577983,0.999937288
257.0782314,1.000040536
257.0986645,1.000052638
257.1190977,1.000132041
257.1395308,1.000072548
257.159964,1.000094783
257.1803971,1.000129776
257.2008302,0.999998092
257.2212634,0.999926498
257.2416964,0.99999237
257.2621296,1.000111475
257.2825627,1.000309596
257.3029958,1.000165424
257.323429,1.000129597
257.3438621,0.999911178
257.3642952,1.000126199
257.3847283,1.000261817
257.4051615,0.999908495
257.4255946,0.999901878
257.4460277,0.999842505
257.4664609,1.000039642
257.486894,0.999957675
257.507327,1.000008465
257.5277602,0.999887393
257.5481934,0.999802029
257.5686264,0.999806082
257.5890595,0.999913622
257.6094928,0.999958451
257.6299258,0.999780033
257.6503589,0.999975261
257.670792,0.999805785
257.6912252,1.000065394
257.7116583,1.000137524
257.7320914,1.000127628
257.7525246,0.999861702
257.7729577,0.999979971
257.7933908,0.999931149
257.8138238,0.999947304
257.834257,1.000171024
257.8546901,1.000002981
257.8751233,0.999952311
257.8955564,1.00005818
257.9159895,0.999881971
257.9364226,1.000015022
257.9568557,0.999805372
257.9772889,1.000011684
257.9977219,1.000015499
258.018155,0.999932104
258.0385882,1.00020482
258.0590213,0.999952193
258.0794544,1.000059133
258.0998874,1.000073379
258.1203206,1.000127326
258.1407537,1.000184551
258.1611868,1.000126252
258.18162,1.000018181
258.2020531,1.00028356
258.2224862,1.000046852
258.2429192,0.999928112
258.2633524,0.999987542
258.2837855,0.999835123
258.3042186,0.9998722
258.3246518,0.999998331
258.3450849,1.000028433
258.3655179,1.000051084
258.4063842,0.999933001
258.4268173,0.999855989
258.4472504,0.999952791
258.4676836,1.000064435
260.2453417,0.999960429
260.2657748,1.000146367
260.2862078,1.000041717
260.306641,1.000023362
260.3270741,1.000037784
260.3475071,1.000059358
260.3679402,1.000101791
260.3883734,0.999997616
260.4088064,1.000015138
260.4292395,0.999911081
260.4496727,0.999952322
260.4701057,0.999996543
260.4905387,1.000014661
260.5109719,0.999802255
260.5314049,0.999980929
260.551838,1.000041599
260.5722711,1.000015495
260.5927043,1.000185946
260.6131373,1.00014697
260.6335704,0.999952679
260.6540036,1.000109781
260.6744366,0.999869359
260.6948696,0.999970439
260.7153026,0.999992729
260.7357358,0.999802727
260.7561689,0.999971273
260.776602,0.999888072
260.7970351,0.99977221
260.8174682,0.99996126
260.8379012,0.999834551
260.8583342,0.99993587
260.8787674,1.000064964
260.8992005,0.999998212
260.9196335,0.999969485
260.9400667,0.999896236
260.9604997,0.999987722
260.9809328,0.999963167
261.0013659,0.999968292
261.0217989,1.000137201
261.042232,0.999893135
261.0626651,1.000029085
261.0830982,0.999917512
261.1035313,1.000047919
261.1239644,1.000032304
261.1443975,1.000068303
261.1648305,1.000158183
261.1852636,1.000059363
261.2056966,1.00008678
261.2261298,0.999967338
261.2465629,1.000077721
261.2669958,1.000100489
261.287429,1.000073311
261.3078621,0.999933961
261.3282952,1.000050185
261.3487282,1.00018262
261.3691613,1.000075099
261.3895944,0.999926749
261.4100274,0.999892478
261.4304606,0.99988765
261.4508937,0.999985815
261.4917598,1.000071046
261.5121929,1.000050185
261.5326259,1.000212184
261.553059,1.000002503
261.5734921,1.000011801
261.5939252,1.000053166
261.6143582,1.000062702
261.6347914,0.999805218
261.6552245,0.999984265
261.6756574,0.99983806
261.6960905,0.999942662
261.7165237,1.000057934
261.7369567,0.999985695
261.7573897,0.999951126
261.7778229,0.999841933
261.7982559,0.99996847
261.818689,1.000023722
261.8391221,0.99982548
261.8595551,0.999929131
261.8799882,0.999960363
261.9004213,1.000151157
261.9208545,1.000008464
261.9412874,1.000028849
261.9617205,1.000037789
261.9821537,0.999876022
262.0025866,1.000124931
262.0230197,1.000073553
262.0434527,1.000079394
262.0638859,1.000062884
262.0843189,0.999976158
262.104752,1.000074328
262.1251851,1.000026763
262.1456182,1.000035048
262.1660512,1.000100794
262.1864842,0.999933003
262.2069174,1.000053645
262.2273504,0.999857899
262.2477834,1.000126663
262.2682166,1.000072302
262.2886496,0.999990999
262.3090826,0.999950348
262.3295157,0.999877629
262.3499488,0.999954819
262.3703818,0.999827501
262.3908149,1.000021458
262.411248,1.000060202
262.4316811,1.000080348
262.4521141,0.9999637
262.4725473,1.00001812
262.4929803,0.999988973
262.5134133,0.999882637
262.5338463,0.999993324
262.5542795,0.999904214
262.5747125,1.000106514
262.5951455,0.999933362
262.6155787,0.999964893
262.6360117,0.999970734
262.6564448,0.999832928
262.6768778,0.999855876
262.6973109,1.000011623
262.717744,1.000140429
262.738177,0.999974549
262.7586101,1.000090957
262.7790432,0.999933004
262.7994762,0.999949693
262.8199093,1.00011021
262.8403424,1.000182571
262.8607754,0.999946117
262.8812084,1.000002444
262.9016416,1.000086785
262.9220745,0.999990463
262.9425076,0.999970078
262.9629408,0.999979138
262.9833738,0.999893605
263.0038068,1.000005961
263.0242399,0.999880909
263.044673,1.000180901
263.065106,1.000158311
263.085539,0.999923348
263.1059722,1.000006318
263.1264052,1.000173628
263.1468382,1.00018847
263.1672714,1.000020266
263.1877044,0.999878884
263.2081374,1.000100374
263.2285705,0.999980331
263.2490035,1.000024676
263.2694366,1.0001055
263.2898697,0.999964953
263.3103028,0.999949932
263.3307358,0.999970138
263.3511688,1.000024199
263.3716018,0.999854684
263.3920349,0.999852478
263.412468,1.000052274
263.4329011,1.000026703
263.4533341,1.000071049
263.4737672,1.000135899
263.4942002,0.999935984
263.5146333,0.99986875
263.5350664,0.999885142
263.5554994,0.999959767
263.5759324,0.999959409
263.5963655,1.000013471
263.6167986,0.999906539
263.6372315,1.00002271
263.6576647,0.999914765
263.6780977,0.999908327
263.6985307,0.999964654
263.7189638,1.000095071
263.7393968,1.000084819
263.7598299,1.000035167
263.7802629,1.000184121
263.8006961,0.999961733
263.821129,1.000070871
263.8415621,1.000032724
263.861995,1.000076712
263.8824282,0.999954104
263.9028612,0.999911485
263.9232942,1.000035466
263.9437273,0.999929188
263.9641604,1.000042201
263.9845933,1.000130775
264.0050265,1.000094058
264.0254596,1.000013113
264.0458926,0.999741787
264.0663256,0.999991894
264.0867587,1.000023485
264.1071918,0.999886272
264.1276247,1.000023723
264.1684909,1.00002265
264.1889239,1.000008345
264.2093569,0.999959289
264.2297901,0.99989271
264.2502226,1.000034214
264.2706555,0.999920903
264.2910886,0.999931215
264.3115217,1.000027598
264.3319546,0.999903021
264.3523877,1.000022173
264.3728208,1.000038923
264.3932537,1.000310517
264.4136868,1.000104191
264.4341199,1.000171963
264.4749859,1.000039638
264.4954191,1.000035406
264.515852,0.999887344
264.5362851,1.000094297
264.5567181,0.999978721
264.5771512,1.00024188
264.5975842,0.999888239
264.6180173,0.999842044
264.6384504,1.000028194
264.6588833,1.000024677
264.6793164,1.000167672
264.6997495,0.999999166
264.7201825,0.999913451
264.7406155,0.999884364
264.7610486,1.000052156
264.7814816,0.99987268
264.8019146,0.999921677
264.8223477,1.000215358
264.8427807,0.999959706
264.8632138,0.999987363
264.8836468,0.999952851
264.9040798,0.999910829
264.9245129,1.000048043
264.9449459,1.00004691
264.9653789,1.000052334
264.985812,1.000075581
265.0062451,1.000111404
265.026678,0.999900219
265.047111,1.00006372
265.0675442,0.999911007
265.0879771,0.999946354
265.1084102,0.999960719
265.1288433,0.999995828
265.1492763,1.000009001
265.1697093,0.999946116
265.1901424,0.999919054
265.2105754,0.999941049
265.2310084,1.000007749
265.2514414,0.999968647
265.2718745,1.000155871
265.2923075,0.999903557
265.3127406,0.999956487
265.3331736,1.000000238
265.3536066,1.000002682
265.3740397,1.00012738
265.3944726,1.00006819
265.4149057,0.999977707
265.4353388,0.99994993
265.4557717,1.000103359
265.4762048,1.000031473
265.4966379,0.999948917
265.5170708,0.999987304
265.5375039,1.000041188
265.557937,1.000000358
265.5783699,0.999880785
265.598803,0.999905939
265.6192361,1.000086311
265.6396691,1.000000179
265.6601021,0.999945399
265.6805352,1.00001979
265.7009682,1.00007302
265.7214012,0.999987482
265.7418342,1.000152477
265.7622673,0.999928292
265.7827003,0.999990999
265.8031333,1.000016809
265.8235664,1.000013829
265.8439993,0.999868266
265.8644324,1.000066821
265.8848654,0.999935921
265.9052984,1.000064973
265.9257315,1.000134775
265.9461645,0.999954757
265.9665976,0.999926502
265.9870306,0.999885372
266.0074636,1.000145565
266.0278967,1.000036719
266.0483297,1.000196829
266.0687627,1.000147711
266.0891956,0.999829876
266.1096287,1.00017066
266.1300618,0.999931867
266.1504948,1.000005544
266.1709278,1.000050489
266.1913609,0.999910407
266.2117939,0.999996125
266.2322268,1.000004411
266.2526599,1.000125896
266.2730929,1.000005663
266.2935259,0.999827251
266.313959,0.999843942
266.3343919,0.999936813
266.354825,0.999976275
266.375258,0.999951537
266.395691,0.999983309
266.4161241,1.000048761
266.4365571,0.999942596
266.4569901,0.999930733
266.4774231,0.9999603
266.4978562,1.000053649
266.5182893,1.000037077
266.5387222,0.999845492
266.5591552,0.999981402
266.5795881,0.999938423
266.6000213,1.00018014
266.6204543,1.00005794
266.6408872,0.999996125
266.6613203,0.999871304
266.6817534,1.000213281
266.7021864,0.999981998
266.7226193,0.999991655
266.7430524,0.999954161
266.7634855,1.000040891
266.7839184,0.999832083
266.8043515,0.999947962
266.8247845,0.999838998
266.8452174,1.000087505
266.8656505,0.999955234
266.8860836,0.999995827
266.9065165,1.000035765
266.9269495,1.00017149
266.9473826,1.00011981
266.9678157,1.000233004
266.9882486,1.000076952
267.0086817,0.999872561
267.0291147,0.999951004
267.0495476,0.99991214
267.0699807,1.000068487
267.0904138,0.999877868
267.1108467,0.999960124
267.1312797,0.999773023
267.1517128,0.999837874
267.1721458,1.000053406
267.1925788,0.999911726
267.2130118,1.00009191
267.2334448,0.999843182
267.2538778,1.000116108
267.2743108,0.999696677
267.2947439,1.00010228
267.3151769,0.999836091
267.3356099,1.00004804
267.3560429,1.00019502
267.3764759,1.000090953
267.3969089,1.000039933
267.5603729,1.000046256
267.5808061,1.000075047
267.601239,1.00010801
267.621672,0.99989342
267.6421051,0.999992489
267.662538,0.999928768
267.682971,1.000026764
267.703404,1.000070636
267.723837,0.999976753
267.7442701,0.999868922
267.7647031,1.000072841
267.7851361,0.999856405
267.8055691,0.99991035
267.8260021,0.999875897
267.8464352,1.000191818
267.8668681,0.999993205
267.8873011,1.000058654
267.907734,1.000012696
267.9281672,1.000028016
267.9486002,0.999883706
267.9690331,0.999922868
267.9894662,0.999959825
268.0098992,1.000053527
268.0303322,0.999856644
268.0507651,1.00012905
268.0711982,1.000080231
268.0916312,0.999894078
268.1120641,0.999873811
268.1324972,1.000100677
268.1529302,1.000060799
268.1733632,1.00007886
268.1937962,1.000037731
268.2142293,1.000265431
268.2346622,0.999931929
268.2550952,0.999978124
268.2755283,1.000001192
268.2959612,1.000029386
268.3163942,0.999778143
268.3368273,1.000006557
268.3572603,0.999978601
268.3776932,1.000061991
268.3981262,1.000126426
268.4185592,0.999932465
268.4389922,0.999968587
268.4594252,1.000005722
268.4798582,1.000109438
268.5002912,1.00011528
268.5207241,0.999999583
268.5411571,1.000084344
268.5615903,0.999924478
268.5820233,0.999929425
268.6024562,0.99999398
268.6228893,0.999923405
268.6433223,1.000078204
268.6637552,1.000020088
268.6841882,0.999904867
268.7046213,0.999948738
268.7250542,0.999957679
268.7454872,1.000046732
268.7659203,0.999969541
268.7863532,1.000049355
268.8067862,1.00005913
268.8272193,0.999995649
268.8476522,0.999920901
268.8680852,1.000063423
268.8885182,1.000172981
268.9089513,1.000084285
268.9293842,0.999990046
268.9498172,1.000055673
268.9702503,0.999960779
268.9906832,0.999892469
269.0111162,0.99992102
269.0315491,1.000055733
269.0519822,1.000166781
269.0724152,0.999973296
269.0928482,0.999953506
269.1132812,0.999963222
269.1337142,1.000063243
269.1541472,1.000061872
269.1745801,0.999954281
269.1950131,1.000011445
269.2154461,0.999811523
269.235879,0.99998331
269.2563121,0.999893244
269.2767451,0.999871428
269.297178,0.999914941
269.3176111,0.99996811
269.3380441,0.999761573
269.3584771,1.000130837
269.37891,0.999930439
269.3993431,1.000108663
269.4197761,1.000019193
269.440209,0.999996602
269.4606421,0.999950407
269.481075,0.999920604
269.501508,0.999955355
269.521941,1.000052692
269.5423741,1.00029681
269.562807,1.000016094
269.5832399,0.99997121
269.6036729,1.000020087
269.6241059,1.000038089
269.6445389,1.000007689
269.6649718,1.000020803
269.6854049,1.000250168
269.7058379,1.000157718
269.7262708,0.999991178
269.7467039,1.000111285
269.7671369,1.000057282
269.7875698,0.999986589
269.8080029,1.000027598
269.8284358,0.999862608
269.8488687,1.000015259
269.8693017,1.000032962
269.8897348,1.000211483
269.9101678,1.00020278
269.9306007,0.999996185
269.9510338,1.000086369
269.9714668,0.999880551
269.9918997,0.999728438
270.0123326,0.999979496
270.0327657,1.000003397
270.0531986,1.000047923
270.0736316,1.000144423
270.0940647,0.999858379
270.1144976,0.999991119
270.1349306,1.000051141
270.1553636,0.999924422
270.1757965,0.999825538
270.1962295,0.999994874
270.2166625,0.99988097
270.2370956,0.999899746
270.2575285,0.999966622
270.2779615,1.000030756
270.2983946,1.000032663
270.3188274,1.000079869
270.3392604,1.000105856
270.3596933,1.000026822
270.3801264,0.999818566
270.4209924,0.999973894
270.4414254,1.000020265
270.4618583,0.999843898
270.4822913,0.99987227
270.5027242,0.999852243
270.5231573,0.999974132
270.5435903,0.999937774
270.5640232,1.000103114
270.5844562,1.000126598
270.6048892,1.000042795
270.6253221,1.000034808
270.6457552,1.000019192
270.6661881,1.000152345
270.686621,1.000008106
270.707054,0.999949457
270.727487,0.999948384
270.74792,0.999915483
270.768353,1.000045894
270.7887861,1.000164265
270.8092189,1.000135655
270.8296519,0.999876265
270.8500848,1.000063417
270.8705179,1.000072119
270.8909509,1.000035285
270.9113837,1.000229351
270.9318168,1.000056861
270.9522498,0.999952974
270.9726828,0.999947968
270.9931156,1.000054357
271.0135487,0.999929968
271.0339817,1.000047324
271.0544146,0.999952557
271.0748477,1.000095601
271.0952806,0.999939981
271.1157135,0.999866671
271.1361466,0.999939028
271.1565796,1.000051496
271.1770124,0.999985338
271.1974454,0.99985362
271.2178785,1.000067707
271.2383114,1.000075694
271.2587443,1.000094527
271.2791774,0.999986888
271.2996104,1.000066038
271.3200433,0.99995661
271.3404763,0.999950531
271.3609093,0.999879606
271.3813422,1.000085229
271.4017752,1.000019787
271.4222082,0.999828707
271.4426411,0.999955418
271.4630741,0.999704856
271.4835071,0.999814819
271.50394,1.000074382
271.565239,1.000084992
271.5856719,1.00008976
271.6061049,0.999885803
271.6265379,0.999932412
271.6469709,1.000006675
271.6674038,1.000033615
271.6878367,0.999916319
271.7082698,1.000014781
271.7287026,0.999957325
271.7491356,0.999890511
271.7695687,0.999992967
271.7900017,1.00015711
271.8104345,1.000147813
271.8308675,0.999941352
271.8513006,0.99999845
271.8717334,1.000033258
271.8921664,1.000015616
271.9125995,1.000102515
271.9330323,0.999942961
271.9534653,1.000150435
