time,intensity_400,intensity_600,intensity_800
36,0.375,1.375,6.578125
36.04,0.25,1.25,3.815625
36.08,0.125,0.75,2.1375
36.12,0.25,1.13125,0.928125
36.16,0.375,2.95,1.5
36.2,0.125,8.265625,1.25
36.24,0.375,4.603125,0.875
36.28,0.25,1.2875,1.25
36.32,0,0.565625,0.875
36.36,0.125,1,0.75
36.4,0.125,0.875,1.25
36.44,0.5,1.125,2.125
36.48,0.5,0.5,0.75
36.52,0.375,1,1
36.56,0,0.25,1.875
36.6,0.5,1.25,1.375
36.64,3,0.875,0.875
36.68,13.375,0.25,1
36.72,6.75,0.875,1.375
36.76,2.25,0.75,1.25
36.8,0.5,0.875,1.625
36.84,0.5,1.125,0.875
36.88,0,0.5,1.25
36.92,0,1.25,1.125
36.96,0.25,1.125,1.125
37,0.625,0.875,1.875
37.04,0.125,0.875,1.625
37.08,0.375,0.5,1.375
37.12,0.25,1,1.75
37.16,0.125,0.625,1.375
37.2,0.25,0.375,2.08125
37.24,0.125,0.75,6.284375
37.28,0.5,1,5.978125
37.32,0.125,1.375,0.90625
37.36,0,0.5,1.375
37.4,0.125,2.30625,1
37.44,0.25,6.196875,1.625
37.48,0.25,6.715625,1.125
37.52,0.375,2.03125,1.875
37.56,0.25,0.625,0.25
37.6,0.625,0.75,1.625
37.64,0,0.75,1
37.68,0.125,0.125,0.125
37.72,0.5,0.5,1
37.76,0.125,0.625,0.75
37.8,0.125,0.875,2.25
37.84,0,1.25,1.75
37.88,2.625,1.25,1.25
37.92,10.625,0.625,0.875
37.96,11.375,1.125,2.125
38,2,0.875,2
38.04,0.25,0.5,1.375
38.08,0.125,0.625,2
38.12,0.125,0.75,1.75
38.16,0.125,1.125,1.5
38.2,0.125,1,0.75
38.24,0,1.25,1.75
38.28,0.25,0.875,0.75
38.32,0.25,0.75,0.875
38.36,0.125,1.125,0.75
38.4,0,1.25,1.178125
38.44,0.25,0.75,2.58125
38.48,0.25,0.375,5.1625
38.52,0.125,0.625,4.98125
38.56,0.25,1.375,1.853125
38.6,0.375,1.065625,0.625
38.64,0.125,1.93125,1.125
38.68,0.25,6.1125,0.875
38.72,0.125,6.50625,1.125
38.76,0.5,1.965625,0.75
38.8,0.375,0.75,1.125
38.84,0.375,0.875,1.5
38.88,0.375,0.625,1.5
38.92,0.5,0.5,1.375
38.96,0.125,0.125,1.375
39,0,0.875,1.375
39.04,0.25,1,1.125
39.08,0.375,1.25,0.375
39.12,2.5,1,1.5
39.16,9.75,0.75,1.25
39.2,10.625,1.125,1
39.24,1.75,1.25,1.25
39.28,0.25,0.375,1.5
39.32,0.25,0.75,1
39.36,0.25,0.875,0.875
39.4,0.125,0.625,1.25
39.44,0.25,0.625,1
39.48,0.375,0.75,1.25
39.52,0.75,1.125,1.875
39.56,0.375,1,1.125
39.6,0.375,0.375,1.375
39.64,0.125,1.25,1.803125
39.68,0.25,1.25,1.8
39.72,0.375,0.5,5.35625
39.76,0.125,0.75,6.815625
39.8,0.5,0.625,1.671875
39.84,0,1.190625,2.375
39.88,0.125,1.4,1.25
39.92,0.125,7.00625,1.75
39.96,0,6.853125,1.75
40,0.375,1.859375,1.25
40.04,0.125,0.625,1.875
40.08,0.625,0.625,1.375
40.12,0.25,1.5,1
40.16,0,0.125,1.25
40.2,0,0.5,1.25
40.24,0.25,0.5,1.375
40.28,0.375,1.25,2.25
40.32,0.375,0.25,2
40.36,1.375,0.75,1.625
40.4,10.375,0.875,1
40.44,11.75,1,1.375
40.48,2,1.25,1.75
40.52,0.125,1,1.75
40.56,0.25,1.375,1.25
40.6,0,0.875,1.5
40.64,0.125,0.625,1.375
40.68,0.125,0.375,1.125
40.72,0.625,0.375,1.875
40.76,0.25,1.125,1.625
40.8,0.375,0.5,1.125
40.84,0.125,1.25,1
40.88,0.5,0.75,1.875
40.92,0.125,0.5,1.853125
40.96,0.25,1.125,4.459375
41,0.125,1.125,5.35625
41.04,0.375,1.25,3.18125
41.08,0.25,1.5,1.053125
41.12,0.5,0.965625,1
41.16,0.5,4.471875,1.5
41.2,0.125,6.75625,1.625
41.24,0.125,3.10625,1.25
41.28,0.25,0.690625,1.125
41.32,0.25,1.125,1.125
41.36,0.5,0.875,0.875
41.4,0,1,1.25
41.44,0.5,0.875,1.25
41.48,0.125,0.75,1.125
41.52,0.125,1.125,1.375
41.56,0.375,1.5,1.25
41.6,1.375,1.125,1.375
41.64,6.75,0.625,0.5
41.68,10.625,0.625,1.125
41.72,4.5,1.5,0.875
41.76,0.375,0.75,1
41.8,0.125,1,1.875
41.84,0.25,0.875,0.75
41.88,0.375,0.375,2
41.92,0.25,0.75,0.5
41.96,0,0.75,1
42,0.125,1.125,1
42.04,0.625,0.75,1.75
42.08,0.25,0.25,1.25
42.12,0,0.75,1.25
42.16,0,0.25,0.890625
42.2,0.375,0.75,5.3625
42.24,0.375,1.125,6.653125
42.28,0.125,0.875,2.71875
42.32,0.5,1.125,1.909375
42.36,0.125,1.203125,1.125
42.4,0.25,5.0875,1.125
42.44,0,7.240625,1.25
42.48,0.25,3.34375,2.375
42.52,0.125,0.446875,1.375
42.56,0.5,1.25,1.125
42.6,0,1.125,1.125
42.64,0.25,0.625,1.125
42.68,0.375,0.75,1
42.72,0.375,0.25,0.75
42.76,0.125,1.375,0.75
42.8,0.25,0.75,1.5
42.84,0.875,0.625,1.375
42.88,8.625,1,1.875
42.92,12.125,0.25,1.625
42.96,3.875,1.75,1.875
43,0.375,1,1.5
43.04,0.125,1.375,1.125
43.08,0.125,0.625,1.5
43.12,0.25,0.625,1.625
43.16,0.125,0.75,1.75
43.2,0.25,0.25,1.5
43.24,0.125,0.625,1.125
43.28,0.125,0.75,1.25
43.32,0.125,0.75,2.125
43.36,0.625,0.5,1.428125
43.4,0.5,0.75,1.034375
43.44,0,0.75,4.959375
43.48,0.25,1.125,6.634375
43.52,0.75,0.75,4.303125
43.56,0.25,1.440625,1.265625
43.6,0.25,1.071875,1
43.64,0.375,4.971875,1.125
43.68,0.25,7.621875,1.125
43.72,0.25,3.690625,1.625
43.76,0.5,0.953125,1.625
43.8,0.25,0.875,0.625
43.84,0,1.625,1.75
43.88,0.375,0.875,1.5
43.92,0,0.625,1.25
43.96,0.375,1,1.5
44,0.125,1.375,1
44.04,0.25,0.375,1
44.08,0.375,1.125,0.75
44.12,6.375,0.25,1
44.16,12.75,1.375,1.625
44.2,5.5,1.125,0.625
44.24,1.375,1.375,1
44.28,0.125,1,1.875
44.32,0.25,0.625,1.625
44.36,0.25,0.625,2.125
44.4,0.125,1.25,1
44.44,0.125,0.75,0.875
44.48,0,1.375,1.375
44.52,0.125,0.5,1.75
44.56,0.25,0.875,1.25
44.6,0.5,0.625,1.25
44.64,0.125,0.25,1.35625
44.68,0.375,0.875,4.121875
44.72,0.25,0.875,5.746875
44.76,0.75,0.625,4.125
44.8,0.25,0.625,1.871875
44.84,0.125,0.50625,1
44.88,0.625,3.709375,0.875
44.92,0.25,6.084375,0.875
44.96,0,4.375,1
45,0.25,0.834375,1.125
45.04,0.125,1,1.625
45.08,0.5,1.125,2
45.12,0.125,0.5,1.25
45.16,0,1.375,0.625
45.2,0.125,0.75,1.875
45.24,0.375,0.625,1.5
45.28,0.25,0.875,1.375
45.32,0.625,1.25,1.5
45.36,6.125,0.875,1.625
45.4,11.125,1,1.125
45.44,5,0.625,1.5
45.48,1.125,0.375,1.625
45.52,0.125,0.75,1.875
45.56,0.5,0.75,1.125
45.6,0.5,0.625,0.625
45.64,0.25,0.25,1.125
45.68,0.375,1,1.75
45.72,0.75,0.5,1.25
45.76,0.25,0.5,1.75
45.8,0.375,0.875,1.25
45.84,0.5,0.875,1.625
45.88,0.25,1.125,1.303125
45.92,0,0.75,2.415625
45.96,0,1.125,6.634375
46,0.375,1.25,3.7125
46.04,0.375,1,1.7125
46.08,0.125,1.065625,1.5
46.12,0.375,2.278125,0.5
46.16,0.125,6.871875,1.375
46.2,0.25,3.7625,1.875
46.24,0.375,0.7625,1.5
46.28,0.5,0.5,1.625
46.32,0.125,0.375,1
46.36,0.25,0.75,0.875
46.4,0.125,0.875,0.875
46.44,0.125,0.75,1.75
46.48,0.375,1.25,1.125
46.52,0.25,0.125,1.5
46.56,0.5,1.125,1.5
46.6,4,0.5,0.75
46.64,12.625,0.75,1.125
46.68,5.875,0.25,1.125
46.72,0.75,0.625,2.375
46.76,0.25,0.875,1.625
46.8,0.125,1.125,1.625
46.84,0.25,0.625,1
46.88,0,1.5,1
46.92,0.125,1.25,1.25
46.96,0.75,0.875,1
47,0,0.875,1.75
47.04,0.25,0.75,1
47.08,0.375,1.125,0.875
47.12,0.625,0.875,1.25
47.16,0.125,0.375,2.684375
47.2,0.375,0.75,6.19375
47.24,0.125,0.75,5.146875
47.28,0.375,1.25,1.425
47.32,0.375,1,1.375
47.36,0.375,2.271875,1
47.4,0,5.76875,1.625
47.44,0.5,5.659375,1.5
47.48,0,1.275,1.125
47.52,0.375,0.75,1
47.56,1,1.375,1.375
47.6,0.625,0.625,1.25
47.64,0,1,1.25
47.68,0.25,0.875,1.125
47.72,0.375,0.75,1.375
47.76,0.25,0.75,1.625
47.8,0.25,1.125,1.25
47.84,3.5,0.75,2
47.88,11,1.25,1.25
47.92,9.25,0.875,1.5
47.96,1.5,1.125,1.75
48,0.125,0.5,1
48.04,0.125,0.875,0.875
48.08,0.25,1.25,1.875
48.12,0.25,0.625,1.25
48.16,0,1.25,0.75
48.2,0.5,0.75,1.625
48.24,0.5,0.625,2.375
48.28,0.25,0.75,1.125
48.32,0.5,0.75,0.75
48.36,0.25,0.75,0.98125
48.4,0.25,1,1.91875
48.44,0.125,0.625,5.375
48.48,0.125,0.625,5.375
48.52,0.25,1.25,3.0125
48.56,0.25,0.50625,1.125
48.6,0.375,2.56875,0.625
48.64,0,5.875,0.875
48.68,0,6.125,0.625
48.72,0.25,1.5375,1.5
48.76,0.125,0.875,1.25
48.8,0.125,0.625,1.75
48.84,0,0.75,2.375
48.88,0.125,1.125,1.5
48.92,0.125,0.625,1.25
48.96,0.25,0.625,1.125
49,0.125,1,1.625
49.04,0.375,0.875,1.125
49.08,3,0.5,1.25
49.12,10.25,0.875,1.5
49.16,10.25,0.375,1.875
49.2,1.625,0.5,1.25
49.24,0.25,0.5,1.625
49.28,0.375,1,1.75
49.32,0.25,1.375,1.75
49.36,0.125,0.875,1.125
49.4,0.125,0.75,1.375
49.44,0.125,1.125,1.625
49.48,0,1.375,1.125
49.52,0.125,1,1.625
49.56,0.125,0.75,1.375
49.6,0.25,0.5,0.928125
49.64,0.25,0.875,2.08125
49.68,0.375,1,4.7
49.72,0.375,0.875,5.2125
49.76,0.25,0.375,2.79375
49.8,0.125,0.565625,2.053125
49.84,0.375,2.30625,1.375
49.88,0.5,5.1,1.125
49.92,0.25,6.7625,2
49.96,0.375,2.94375,0.625
50,0.375,0.690625,1.25
50.04,0.125,1.125,1.25
50.08,0.125,1,1.125
50.12,0.125,1.125,1.625
50.16,0,0.25,0.875
50.2,0.375,0.75,0.875
50.24,0.125,1.375,1.875
50.28,0.5,0.75,1.5
50.32,2.5,1,1
50.36,9.625,1,0.875
50.4,10.5,0.375,1.375
50.44,3,0.625,1
50.48,0.25,1.375,1.5
50.52,0.25,1.125,1.375
50.56,0.125,0.625,1.5
50.6,0.25,0.5,0.75
50.64,0.125,0.625,0.625
50.68,0.25,0.75,0.75
50.72,0.25,0.625,0.75
50.76,0,0.75,1.625
50.8,0.625,0.625,2.125
50.84,0.25,1.375,1.25
50.88,0,1.375,2.15625
50.92,0.5,1.125,5.928125
50.96,0,1,6.36875
51,0.25,0.625,1.971875
51.04,0.25,0.625,0.875
51.08,0.125,1.65625,1.375
51.12,0.25,5.940625,1
51.16,0.375,6.79375,1.75
51.2,0.25,2.259375,1
51.24,0.125,1.125,1.875
51.28,0.25,0.5,0.375
51.32,0.375,1.125,0.625
51.36,0,0.75,1.125
51.4,0.125,0.75,1.25
51.44,0.375,0.75,1.5
51.48,0.25,0.75,1.375
51.52,0.125,0.75,1.375
51.56,1.625,0.625,1.25
51.6,10.125,1,1.125
51.64,12,1.125,1.875
51.68,3.25,0.5,1.25
51.72,0.25,0.875,1.375
51.76,0.125,0.75,1.75
51.8,0.25,0.875,0.75
51.84,0.125,0.75,0.875
51.88,0,0.75,1.375
51.92,0.125,1.25,1
51.96,0,0.625,1
52,0.25,0.75,0.875
52.04,0.25,0.5,1.125
52.08,0.25,0.625,2.25
52.12,0.375,1.375,1.871875
52.16,0.125,0.375,4.525
52.2,0.125,0.875,6.115625
52.24,0.375,0.25,2.25625
52.28,0.125,0.375,1.053125
52.32,0.125,1.709375,0.5
52.36,0.125,4.7,1.5
52.4,0.125,7.253125,0.875
52.44,0.25,3.20625,0.875
52.48,0.25,0.940625,1.375
52.52,0.25,0.375,1.125
52.56,0.25,0.5,1.125
52.6,0.375,0.375,1.5
52.64,0.375,0.5,0.75
52.68,0.375,0.875,0.875
52.72,0.25,0.625,1.375
52.76,0,1.25,1.375
52.8,1,0.25,2
52.84,8.25,0.375,1.25
52.88,12.875,0.375,1.125
52.92,3.375,1.25,0.625
52.96,0.5,1.125,1
53,0.125,0.75,1.25
53.04,0.125,1.5,1.25
53.08,0.25,1.375,0.75
53.12,0.5,0.875,2
53.16,0.375,1.125,1.625
53.2,0.125,0.875,0.75
53.24,0.125,1.125,1.625
53.28,0.25,0.875,0.5
53.32,0.625,1.125,0.5
53.36,0.5,0.625,2.06875
53.4,0.25,1.125,4.896875
53.44,0,0.5,6.440625
53.48,0.375,0.75,3.090625
53.52,0.25,0.625,2.303125
53.56,0.125,0.89375,2
53.6,0.25,5.159375,0.625
53.64,0.875,7.478125,1.375
53.68,0.375,3.428125,0.625
53.72,0.625,0.440625,1
53.76,0.375,0.875,1.375
53.8,0.5,0.75,1.5
53.84,0.125,0.875,0.875
53.88,0.25,1.375,1.25
53.92,0.125,1.625,1.625
53.96,0,0.625,1.5
54,0.375,0.5,1.25
54.04,1,0.75,1.375
54.08,9,0.5,1.25
54.12,11.875,0.875,0.75
54.16,4.625,0.5,1.5
54.2,0.5,0.75,1.5
54.24,0.375,1,0.5
54.28,0.25,1,0.875
54.32,0.125,0.375,1.375
54.36,0.125,0.625,0.875
54.4,0.25,0.375,1.125
54.44,0.125,0.875,1.375
54.48,0.375,1.125,1.375
54.52,0.5,0.75,0.875
54.56,0.125,0.75,1
54.6,0,1.25,1.534375
54.64,0.5,1.125,4.296875
54.68,0.5,1,8.434375
54.72,0.625,0.5,3.853125
54.76,0.125,0.625,1.25
54.8,0.5,0.821875,0.875
54.84,0.25,4.734375,1.625
54.88,0.25,10.146875,1.125
54.92,0.25,4.590625,1.125
54.96,0.25,1.375,1.25
55,0.125,0.625,2.125
55.04,0.5,1.375,1
55.08,0.125,1.75,0.75
55.12,0,0.75,1.25
55.16,0,0.5,1
55.2,0,1.125,2
55.24,0,0.75,2.25
55.28,0.375,0.75,1.875
55.32,7,0.875,0.875
55.36,18.5,1,1.25
55.4,6.5,0.5,1.5
55.44,0.375,0.75,1.625
55.48,0.375,1,0.875
55.52,0.25,0.625,0.875
55.56,0.125,1.25,1.5
55.6,0.125,0.75,1
55.64,0,0.75,1
55.68,0.125,1.5,1
55.72,0.125,0.375,1.625
55.76,0.125,1.125,1.875
55.8,0.25,0.375,1.25
55.84,0.375,1.125,1.23125
55.88,0,0.75,3.303125
55.92,1,0.625,5.61875
55.96,0.25,0.875,3.390625
56,0.25,0.75,1.69375
56.04,0,0.50625,1.625
56.08,0.125,3.440625,1.875
56.12,0.25,6.66875,1.5
56.16,0.125,3.453125,2
56.2,0.25,1.14375,0.75
56.24,0.875,0.625,1.5
56.28,0.375,0.75,1.625
56.32,0.125,0.75,1.5
56.36,0.25,1,1
56.4,0.375,0.625,0.875
56.44,0.125,1.125,2
56.48,0.125,0.875,1
56.52,0.375,1,1.75
56.56,5.625,0.5,2
56.6,11.875,1,1.5
56.64,5.875,0.125,1
56.68,0.75,0.5,1.25
56.72,0.375,1.5,1.5
56.76,0.625,1.125,1.625
56.8,0.125,0.875,1.5
56.84,0.625,1,1.5
56.88,0.25,0.75,1.375
56.92,0.125,0.25,1.625
56.96,0,1.125,1.75
57,0.125,1,1.25
57.04,0.125,0.625,2
57.08,0.25,1.125,1.428125
57.12,0.125,1,3.73125
57.16,0,1.375,6.9375
57.2,0.5,0.5,3.49375
57.24,0.375,1.75,1.19375
57.28,0.625,0.815625,0.875
57.32,0,3.50625,1
57.36,0.25,7.3125,0.875
57.4,0.625,4.29375,1.625
57.44,0.25,1.26875,2.125
57.48,0.125,1.25,1.75
57.52,0.25,1.125,1.5
57.56,0.125,0.625,1.5
57.6,0.625,1,0.625
57.64,0.125,1.375,0.625
57.68,0.375,0.875,1.625
57.72,0.25,1.25,1
57.76,0.5,0.875,1.125
57.8,5.25,0.5,0.875
57.84,12.875,1,1.375
57.88,7.125,0.875,1.375
57.92,0.75,0.875,1.375
57.96,0.125,1,1.75
58,0.375,1.125,1.125
58.04,0.25,0.625,1.375
58.08,0.125,0.875,0.75
58.12,0.5,1.25,1.75
58.16,0.375,1.125,1.5
58.2,0.375,1,1.375
58.24,0,0.25,1
58.28,0.125,0.75,1.5
58.32,0.25,1.25,2.10625
58.36,0.125,0.875,2.721875
58.4,0.125,0.375,5.73125
58.44,0,0.375,4.059375
58.48,0.125,0.625,1.746875
58.52,0.375,1.00625,2.125
58.56,0.75,2.384375,1.625
58.6,0.625,6.00625,1
58.64,0.125,5.771875,1.25
58.68,0.375,1.959375,1.25
58.72,0.125,0.625,1
58.76,0,1.5,1.25
58.8,0.25,0.875,1.125
58.84,0.125,0.875,1.125
58.88,0.25,0.625,1.25
58.92,0.125,0.375,1.75
58.96,0.125,1.125,1.625
59,0.5,1,1.125
59.04,3,0.375,1.375
59.08,10.375,0.375,1.125
59.12,8.625,1,1.375
59.16,1,1.25,0.75
59.2,0.375,1,1.125
59.24,0,1.125,1.5
59.28,0.375,0.75,1.625
59.32,0.5,0.75,1.25
59.36,0,0.5,1.5
59.4,0,0.5,1.5
59.44,0.125,0.875,1.25
59.48,0.25,1.375,0.875
59.52,0.5,0.875,1.25
59.56,0.125,1.125,1.85625
59.6,0.25,1,2.1875
59.64,0.125,0.875,6.334375
59.68,0.375,0.875,5.309375
59.72,0.125,0.625,2.546875
59.76,0,0.75625,0.5
59.8,0.125,2.9375,1.75
59.84,0.375,6.846875,1.5
59.88,0.25,5.021875,1.25
59.92,0.25,1.734375,1.125
59.96,0.25,0.125,1.75
60,0.375,0.875,1.375
60.04,0,0.375,1.375
60.08,0,0.875,0.75
60.12,0.125,0.625,1.125
60.16,0.375,0.75,1
60.2,0.25,0.25,1.125
60.24,0.625,0.5,1.5
60.28,2.875,0.375,1.375
60.32,11.5,0.625,2
60.36,8.375,0.25,0.625
60.4,2.125,0.875,1.375
60.44,0.5,1,1.125
60.48,0,0.75,0.625
60.52,0.25,0.75,1.5
60.56,0.125,1,0.75
60.6,0.375,0.875,1.25
60.64,0.25,0.625,1.375
60.68,0,0.625,1.5
60.72,0.125,1.25,1.25
60.76,0.125,0.625,1.5
60.8,0.125,1.25,1.303125
60.84,0.25,0.625,2.365625
60.88,0.375,1,6.690625
60.92,0.125,0.25,5.68125
60.96,0.25,0.25,2.671875
61,0.125,0.440625,1.25
61.04,0.5,2.253125,0.75
61.08,0.125,7.228125,1.5
61.12,0.375,6.23125,1.625
61.16,0,1.734375,0.375
61.2,0.125,1.125,1.25
61.24,0,0.5,1.25
61.28,0.125,0.375,1.5
61.32,0.25,0.75,1.625
61.36,0.125,0.875,1.5
61.4,0,0.875,1.125
61.44,0.5,0.75,1.5
61.48,0.25,0.375,1.5
61.52,2.625,0.625,1.625
61.56,11.625,0.875,1.375
61.6,10,1.375,0.125
61.64,2,0.875,1.625
61.68,0.5,1,1.125
61.72,0.125,0.25,1.125
61.76,0.125,1,1.75
61.8,0.25,0.625,0.75
61.84,0,0.5,1.25
61.88,0.5,0.875,1.5
61.92,0.25,1.5,2.125
61.96,0.5,1.125,1.25
62,0.25,0.625,2
62.04,0,1.125,1.25
62.08,0.125,0.5,1.246875
62.12,0.25,0.75,5.48125
62.16,0.25,0.875,5.409375
62.2,0.25,0.5,3.171875
62.24,0,1.375,1.125
62.28,0.125,1.834375,1.625
62.32,0.5,6.25625,1.75
62.36,0,6.196875,1.25
62.4,0.125,1.359375,1.25
62.44,0.5,1.125,1.5
62.48,0.25,0.625,1.625
62.52,0.375,0.75,1.625
62.56,0,0.5,1
62.6,0.125,1.25,1.375
62.64,0,0.625,1.125
62.68,0.25,0.625,1.75
62.72,0.375,0.625,1.625
62.76,0.875,1.25,0.75
62.8,10.375,1.125,1.5
62.84,10.5,0.75,0.75
62.88,2,0.875,1.125
62.92,0.5,0.875,0.5
62.96,0.125,1,1.75
63,0.125,0.875,0.75
63.04,0.125,0.5,1.25
63.08,0.25,0.625,1.25
63.12,0,0.875,0.625
63.16,0,1.25,0.75
63.2,0.125,0.875,1.875
63.24,0.25,1,1.125
63.28,0.25,0.875,1.75
63.32,0.125,0.875,2.103125
63.36,0.375,0.75,5.696875
63.4,0,0.75,6.028125
63.44,0.125,0.5,2.990625
63.48,0.125,1.25,0.928125
63.52,0.25,1.715625,1.875
63.56,0.125,6.059375,1
63.6,0,6.990625,0.75
63.64,0.125,2.003125,1.375
63.68,0.25,0.690625,1.75
63.72,0.375,0.75,1.875
63.76,0,0.625,1.25
63.8,0.125,0.25,1.125
63.84,0,1,0.5
63.88,0.125,1.75,0.875
63.92,0,0.875,1.375
63.96,0.625,0.625,1.375
64,1.125,1,1.375
