time,intensity_400,intensity_405,intensity_410
5.64,0,0.125,0.125
5.645,0,0.25,0
5.65,0.125,0,0
5.655,0,0,0.364375
5.66,0,0.125,24.05225
5.665,0,0,10.206
5.67,0,0.25,0.125
5.675,0,0,0.125
5.68,0,0,0
5.685,0,0.25,0
5.69,0.125,0.125,0
5.695,0.25,0,0
5.7,0,0.619625,0.125
5.705,0,24.276125,0
5.71,0,10.353,0
5.715,0,0,0
5.72,0,0,0
5.725,0,0,0
5.73,0.125,0,0
5.735,0,0,0.125
5.74,0.125,0,0.25
5.745,0.375,0.25,0
5.75,24.625,0,0
5.755,10.375,0.25,0
5.76,0,0,0.125
5.765,0,0,0
5.77,0,0.125,0
5.775,0,0,0
5.78,0.125,0,0
5.785,0.125,0,0
5.79,0,0.125,0.125
5.795,0.125,0,0
5.8,0,0,0
5.805,0,0,0
5.81,0.125,0,0.25
5.815,0,0.125,0.125
5.82,0.125,0.125,0.1215
5.825,0,0.125,14.6965
5.83,0,0,21.9875
5.835,0,0,0.242875
5.84,0,0.25,0.125
5.845,0,0.25,0
5.85,0,0.125,0
5.855,0.25,0,0
5.86,0.125,0,0.125
5.865,0,0.12325,0.125
5.87,0,14.91075,0
5.875,0,22.30625,0.25
5.88,0,0.2465,0
5.885,0,0,0
5.89,0.125,0.125,0.125
5.895,0,0,0.125
5.9,0,0,0.125
5.905,0,0.125,0.125
5.91,0.25,0,0
5.915,15.125,0,0
5.92,22.625,0,0.125
5.925,0.375,0,0
5.93,0,0,0.125
5.935,0,0,0
5.94,0,0.25,0
5.945,0,0,0
5.95,0.125,0,0.125
5.955,0,0,0
5.96,0,0,0.125
5.965,0,0.125,0
5.97,0,0.125,0
5.975,0,0.25,0.125
5.98,0.25,0.25,0.25
5.985,0,0,0
5.99,0.125,0,2.429125
5.995,0.125,0.125,31.221875
6,0,0.125,3.64725
6.005,0.125,0.125,0
6.01,0,0,0.125
6.015,0,0,0
6.02,0,0.125,0.125
6.025,0,0,0
6.03,0.125,0,0.125
6.035,0,2.464625,0
6.04,0,31.548375,0.125
6.045,0,3.698625,0
6.05,0,0,0
6.055,0,0,0
6.06,0,0.125,0
6.065,0.25,0,0.125
6.07,0,0.125,0.125
6.075,0,0,0.125
6.08,2.5,0,0
6.085,31.875,0,0
6.09,3.75,0,0
6.095,0.25,0.125,0
6.1,0,0,0
6.105,0,0,0
6.11,0,0,0
6.115,0,0.125,0
6.12,0,0,0
6.125,0,0,0
6.13,0,0.125,0
6.135,0,0.125,0.25
6.14,0,0,0
6.145,0,0,0.25
6.15,0.125,0.125,0.125
6.155,0,0,0.72875
6.16,0.125,0,24.05225
6.165,0.125,0.125,13.603375
6.17,0,0,0.25
6.175,0,0,0.125
6.18,0,0.125,0
6.185,0,0,0
6.19,0,0,0.125
6.195,0,0,0
6.2,0,0.864375,0.25
6.205,0,24.276125,0
6.21,0,13.801625,0
6.215,0,0,0
6.22,0,0,0
6.225,0,0,0.125
6.23,0,0,0
6.235,0.125,0,0
6.24,0,0.125,0
6.245,0.75,0,0
6.25,24.75,0.125,0
6.255,14,0,0.125
6.26,0.125,0.125,0.125
6.265,0,0,0
6.27,0,0,0.125
6.275,0,0,0
6.28,0,0,0
6.285,0.125,0,0
6.29,0.25,0,0
6.295,0.125,0,0
6.3,0,0,0
6.305,0.125,0,0.125
6.31,0,0,0.125
6.315,0,0,0
6.32,0,0,0
6.325,0.125,0,12.26725
6.33,0.125,0,25.263375
6.335,0,0,0.85025
6.34,0,0,0
6.345,0,0,0
6.35,0.125,0,0
6.355,0,0,0.25
6.36,0,0,0
6.365,0,0,0
6.37,0,12.446125,0.125
6.375,0,25.631625,0
6.38,0,0.862625,0.125
6.385,0,0.125,0
6.39,0.25,0.25,0.125
6.395,0,0.125,0
6.4,0,0,0.125
6.405,0,0,0
6.41,0,0,0.125
6.415,12.625,0,0.125
6.42,26,0.125,0
6.425,0.875,0,0
6.43,0.125,0.125,0
6.435,0,0,0
6.44,0,0,0.125
6.445,0,0.125,0.125
6.45,0.125,0,0.125
6.455,0,0.125,0
6.46,0,0,0
6.465,0,0.125,0
6.47,0,0.25,0
6.475,0,0.25,0
6.48,0,0,0
6.485,0.375,0.125,0
6.49,0,0,3.77225
6.495,0.125,0,28.056875
6.5,0.125,0.125,3.89025
6.505,0,0.125,0
6.51,0,0,0
6.515,0.125,0.125,0.125
6.52,0.125,0,0
6.525,0.125,0,0
6.53,0,0.125,0.125
6.535,0,3.573625,0
6.54,0.125,28.715875,0
6.545,0,3.945125,0.25
6.55,0.25,0,0
6.555,0.125,0,0
6.56,0,0,0
6.565,0.125,0,0
6.57,0.125,0,0.125
6.575,0.125,0,0
6.58,3.75,0.125,0.125
6.585,28.875,0.125,0
6.59,3.875,0,0.125
6.595,0.125,0,0
6.6,0,0,0
6.605,0,0.125,0
6.61,0,0,0
6.615,0,0.125,0.125
6.62,0,0,0.125
6.625,0,0.125,0
6.63,0,0,0.125
6.635,0.125,0,0
6.64,0,0,0
6.645,0,0.125,0.125
6.65,0,0,0
6.655,0,0,0.72875
6.66,0,0,24.04875
6.665,0.125,0,15.18225
6.67,0,0.125,0
6.675,0,0,0
6.68,0.125,0,0
6.685,0,0.125,0
6.69,0,0,0
6.695,0,0,0
6.7,0.125,0.864375,0
6.705,0,24.524375,0
6.71,0,15.403625,0.125
6.715,0,0.125,0
6.72,0.125,0,0
6.725,0,0,0
6.73,0,0,0.125
6.735,0,0.125,0
6.74,0,0,0.125
6.745,0.75,0,0
6.75,24.875,0,0.125
6.755,15.625,0,0
6.76,0,0.375,0
6.765,0,0,0
6.77,0,0,0.125
6.775,0,0,0.125
6.78,0.125,0,0
6.785,0,0,0
6.79,0.125,0,0.25
6.795,0,0,0.25
6.8,0,0,0.125
6.805,0,0,0
6.81,0,0.125,0
6.815,0.125,0,0
6.82,0,0,0.125
6.825,0,0,10.324
6.83,0,0.125,27.6925
6.835,0,0,0.60725
6.84,0,0.125,0
6.845,0.25,0,0
6.85,0,0.125,0.125
6.855,0,0,0
6.86,0,0,0.125
6.865,0,0,0
6.87,0,10.5995,0.125
6.875,0.125,28.09625,0
6.88,0,0.616125,0
6.885,0,0,0
6.89,0,0,0
6.895,0,0,0.25
6.9,0.125,0,0
6.905,0,0.125,0
6.91,0,0,0.125
6.915,10.625,0.25,0.125
6.92,28.5,0.125,0
6.925,0.75,0,0.125
6.93,0,0.125,0
6.935,0.25,0,0
6.94,0,0,0.125
6.945,0.125,0,0.125
6.95,0.125,0.125,0
6.955,0,0.125,0
6.96,0,0,0
6.965,0,0.125,0
6.97,0,0,0
6.975,0,0,0
6.98,0.125,0,0.25
6.985,0,0.125,0
6.99,0,0,2.554125
6.995,0,0,30.368125
7,0.25,0,6.08
7.005,0.125,0,0
7.01,0.25,0.125,0
7.015,0,0.125,0.125
7.02,0,0,0
7.025,0,0,0.125
7.03,0.125,0.125,0
7.035,0,2.464625,0
7.04,0.125,30.684,0
7.045,0,5.915,0
7.05,0.125,0.125,0
7.055,0,0.125,0
7.06,0,0,0.125
7.065,0,0.25,0
7.07,0.125,0.25,0
7.075,0,0,0.125
7.08,2.625,0,0.125
7.085,31.125,0,0
7.09,6,0,0
7.095,0.25,0.125,0.125
7.1,0.25,0.125,0
7.105,0,0,0
7.11,0,0,0.125
7.115,0.125,0,0
7.12,0.125,0.25,0
7.125,0,0.25,0.125
7.13,0,0,0
7.135,0,0.125,0
7.14,0,0.25,0
7.145,0,0.125,0
7.15,0,0,0
7.155,0,0.25,0.610875
7.16,0.125,0,18.829625
7.165,0,0,16.1575
7.17,0,0,0
7.175,0,0,0
7.18,0,0.125,0
7.185,0.25,0.125,0
7.19,0,0,0
7.195,0.25,0,0
7.2,0,0.742875,0.125
7.205,0,18.97725,0.125
7.21,0,16.26625,0
7.215,0,0.25,0.25
7.22,0,0,0.125
7.225,0,0.25,0
7.23,0,0.25,0
7.235,0.125,0,0
7.24,0,0.5,0
7.245,0.5,0,0
7.25,19.375,0,0
7.255,16.5,0.125,0
7.26,0,0.125,0
7.265,0,0,0
7.27,0,0,0
7.275,0,0,0
7.28,0,0,0
7.285,0,0,0.125
7.29,0,0.125,0.125
7.295,0.25,0,0
7.3,0,0,0.125
7.305,0,0,0
7.31,0,0,0
7.315,0,0.125,0
7.32,0.125,0,0
7.325,0.125,0.25,8.87
7.33,0.125,0,27.08525
7.335,0,0,1.336
7.34,0.25,0,0
7.345,0,0,0.125
7.35,0,0,0
7.355,0.125,0,0
7.36,0.25,0,0.125
7.365,0.25,0.125,0
7.37,0.125,8.9975,0
7.375,0,27.480125,0
7.38,0.125,1.3555,0
7.385,0,0,0
7.39,0,0,0.125
7.395,0,0,0
7.4,0.125,0,0.125
7.405,0.125,0,0.125
7.41,0,0,0.125
7.415,9,0,0.25
7.42,27.875,0,0.125
7.425,1.375,0,0
7.43,0,0,0
7.435,0,0,0.25
7.44,0,0,0
7.445,0.125,0,0
7.45,0,0,0.125
7.455,0,0,0.125
7.46,0,0,0
7.465,0,0,0
7.47,0.375,0,0
7.475,0,0,0
7.48,0.125,0,0
7.485,0,0,0
7.49,0,0.25,1.579
7.495,0,0,26.724375
7.5,0,0.25,6.68025
7.505,0,0,0
7.51,0.125,0,0
7.515,0,0.125,0
7.52,0,0.125,0
7.525,0,0.125,0
7.53,0,0,0
7.535,0,1.602,0.25
7.54,0,26.987125,0.125
7.545,0.25,6.902625,0
7.55,0,0,0
7.555,0,0,0
7.56,0,0.125,0.125
7.565,0,0,0
7.57,0,0,0
7.575,0.125,0,0
7.58,1.625,0,0.125
7.585,27.5,0,0
7.59,6.875,0,0
7.595,0,0,0
7.6,0,0.125,0
7.605,0.125,0.125,0
7.61,0.25,0,0
7.615,0,0,0.125
7.62,0,0,0
7.625,0,0,0.25
7.63,0.125,0,0.125
7.635,0,0,0.25
7.64,0.125,0,0
7.645,0,0.125,0
7.65,0,0,0.125
7.655,0,0.25,0
7.66,0.125,0,18.833125
7.665,0,0,19.919125
7.67,0.125,0,0
7.675,0,0.125,0
7.68,0.125,0,0
7.685,0,0,0.125
7.69,0,0,0
7.695,0,0,0.25
7.7,0,0,0
7.705,0,18.854,0
7.71,0,20.209625,0
7.715,0,0,0
7.72,0,0,0
7.725,0,0,0
7.73,0,0,0
7.735,0,0,0
7.74,0,0,0
7.745,0,0.125,0
7.75,19.25,0.125,0.125
7.755,20.5,0,0
7.76,0,0,0
7.765,0,0,0
7.77,0,0,0
7.775,0,0,0
7.78,0.125,0,0.125
7.785,0,0.25,0
7.79,0,0.125,0
7.795,0,0.125,0.125
7.8,0.25,0,0
7.805,0,0.125,0
7.81,0,0.125,0
7.815,0.25,0,0
7.82,0,0,0.25
7.825,0.125,0.125,7.051625
7.83,0.125,0.125,29.2785
7.835,0.125,0,1.579
7.84,0.125,0,0
7.845,0,0.125,0
7.85,0.125,0.125,0.125
7.855,0,0,0
7.86,0,0,0
7.865,0,0,0
7.87,0,6.900875,0
7.875,0,29.45175,0.125
7.88,0.25,1.602,0
7.885,0,0,0.25
7.89,0,0,0
7.895,0,0,0
7.9,0.125,0.125,0.125
7.905,0,0,0
7.91,0.125,0.125,0.125
7.915,7,0,0.25
7.92,30,0.125,0
7.925,1.625,0,0.25
7.93,0,0.125,0
7.935,0,0.125,0.125
7.94,0,0,0.125
7.945,0,0,0
7.95,0,0,0
7.955,0,0,0
7.96,0,0.125,0.125
7.965,0,0.125,0
7.97,0,0.25,0.125
7.975,0,0,0
7.98,0,0,0
7.985,0.125,0.125,0
7.99,0,0,1.214625
7.995,0,0,25.992125
8,0.125,0,7.776875
